"region","system","network","isIO","instanceId","hourlyPrice","weeklyPrice","standard","monthlyPrice","yearlyPrice","2yearPrice","3yearPrice","4yearPrice","5yearPrice"
"cn-qingdao","windows","classic","true","ecs.e4.small","0.9","72.8","260.0","260.0","2652.0","4368.0","4680.0","6240.0","7800.0"
"cn-qingdao","windows","classic","true","ecs.n4.large","0.71","57.12","204.0","204.0","2080.8","3427.2","3672.0","4896.0","6120.0"
"cn-qingdao","windows","classic","true","ecs.mn4.large","1.08","86.8","310.0","310.0","3162.0","5208.0","5580.0","7440.0","9300.0"
"cn-qingdao","windows","classic","true","ecs.se1.large","1.53","102.48","366.0","366.0","3733.2","6148.8","6588.0","8784.0","10980.0"
"cn-qingdao","windows","classic","true","ecs.e4.large","1.81","145.6","520.0","520.0","5304.0","8736.0","9360.0","12480.0","15600.0"
"cn-qingdao","windows","classic","true","ecs.n4.xlarge","1.42","114.24","408.0","408.0","4161.6","6854.4","7344.0","9792.0","12240.0"
"cn-qingdao","windows","classic","true","ecs.mn4.xlarge","2.15","173.6","620.0","620.0","6324.0","10416.0","11160.0","14880.0","18600.0"
"cn-qingdao","windows","classic","true","ecs.se1.xlarge","3.07","204.96","732.0","732.0","7466.4","12297.6","13176.0","17568.0","21960.0"
"cn-qingdao","windows","classic","true","ecs.e4.xlarge","3.61","291.2","1040.0","1040.0","10608.0","17472.0","18720.0","24960.0","31200.0"
"cn-qingdao","windows","classic","true","ecs.n4.2xlarge","2.83","228.48","816.0","816.0","8323.2","13708.8","14688.0","19584.0","24480.0"
"cn-qingdao","windows","classic","true","ecs.mn4.2xlarge","4.3","347.2","1240.0","1240.0","12648.0","20832.0","22320.0","29760.0","37200.0"
"cn-qingdao","windows","classic","true","ecs.se1.2xlarge","6.14","409.92","1464.0","1464.0","14932.8","24595.2","26352.0","35136.0","43920.0"
"cn-qingdao","windows","classic","true","ecs.e4.2xlarge","7.22","582.4","2080.0","2080.0","21216.0","34944.0","37440.0","49920.0","62400.0"
"cn-qingdao","windows","classic","true","ecs.n4.4xlarge","5.67","456.96","1632.0","1632.0","16646.4","27417.6","29376.0","39168.0","48960.0"
"cn-qingdao","windows","classic","true","ecs.mn4.4xlarge","8.61","694.4","2480.0","2480.0","25296.0","41664.0","44640.0","59520.0","74400.0"
"cn-qingdao","windows","classic","true","ecs.e4.4xlarge","14.44","1164.8","4160.0","4160.0","42432.0","69888.0","74880.0","99840.0","124800.0"
"cn-qingdao","windows","classic","true","ecs.se1.4xlarge","12.28","819.84","2928.0","2928.0","29865.6","49190.4","52704.0","70272.0","87840.0"
"cn-qingdao","windows","classic","true","ecs.n4.8xlarge","11.33","913.92","3264.0","3264.0","33292.8","54835.2","58752.0","78336.0","97920.0"
"cn-qingdao","windows","classic","true","ecs.mn4.8xlarge","17.22","1388.8","4960.0","4960.0","50592.0","83328.0","89280.0","119040.0","148800.0"
"cn-qingdao","windows","classic","true","ecs.se1.8xlarge","24.56","1639.68","5856.0","5856.0","59731.2","98380.8","105408.0","140544.0","175680.0"
"cn-qingdao","windows","classic","true","ecs.se1.14xlarge","44.29","2869.44","10248.0","10248.0","104529.6","172166.4","184464.0","245952.0","307440.0"
"cn-qingdao","windows","vpc","true","ecs.n1.tiny","0.15","12.04","43.0","43.0","438.6","722.4","774.0","1032.0","1290.0"
"cn-qingdao","windows","vpc","true","ecs.n1.small","0.28","22.4","80.0","80.0","816.0","1344.0","1440.0","1920.0","2400.0"
"cn-qingdao","windows","vpc","true","ecs.n2.small","0.49","39.48","141.0","141.0","1438.2","2368.8","2538.0","3384.0","4230.0"
"cn-qingdao","windows","vpc","true","ecs.e3.small","0.86","69.72","249.0","249.0","2539.8","4183.2","4482.0","5976.0","7470.0"
"cn-qingdao","windows","vpc","true","ecs.sn1.medium","0.9","72.52","259.0","259.0","2641.8","4351.2","4662.0","6216.0","7770.0"
"cn-qingdao","windows","vpc","true","ecs.n1.medium","0.65","52.64","188.0","188.0","1917.6","3158.4","3384.0","4512.0","5640.0"
"cn-qingdao","windows","vpc","true","ecs.sn2.medium","1.2","80.08","286.0","286.0","2917.2","4804.8","5148.0","6864.0","8580.0"
"cn-qingdao","windows","vpc","true","ecs.n2.medium","1.02","82.32","294.0","294.0","2998.8","4939.2","5292.0","7056.0","8820.0"
"cn-qingdao","windows","vpc","true","ecs.e3.medium","1.73","139.44","498.0","498.0","5079.6","8366.4","8964.0","11952.0","14940.0"
"cn-qingdao","windows","vpc","true","ecs.sn1.large","1.8","145.04","518.0","518.0","5283.6","8702.4","9324.0","12432.0","15540.0"
"cn-qingdao","windows","vpc","true","ecs.n1.large","1.35","108.64","388.0","388.0","3957.6","6518.4","6984.0","9312.0","11640.0"
"cn-qingdao","windows","vpc","true","ecs.sn2.large","2.41","160.16","572.0","572.0","5834.4","9609.6","10296.0","13728.0","17160.0"
"cn-qingdao","windows","vpc","true","ecs.n2.large","2.04","164.64","588.0","588.0","5997.6","9878.4","10584.0","14112.0","17640.0"
"cn-qingdao","windows","vpc","true","ecs.e3.large","3.46","278.88","996.0","996.0","10159.2","16732.8","17928.0","23904.0","29880.0"
"cn-qingdao","windows","vpc","true","ecs.sn1.xlarge","3.6","290.08","1036.0","1036.0","10567.2","17404.8","18648.0","24864.0","31080.0"
"cn-qingdao","windows","vpc","true","ecs.n1.xlarge","2.69","217.28","776.0","776.0","7915.2","13036.8","13968.0","18624.0","23280.0"
"cn-qingdao","windows","vpc","true","ecs.sn2.xlarge","4.82","320.32","1144.0","1144.0","11668.8","19219.2","20592.0","27456.0","34320.0"
"cn-qingdao","windows","vpc","true","ecs.n2.xlarge","4.08","329.28","1176.0","1176.0","11995.2","19756.8","21168.0","28224.0","35280.0"
"cn-qingdao","windows","vpc","true","ecs.e3.xlarge","6.92","557.76","1992.0","1992.0","20318.4","33465.6","35856.0","47808.0","59760.0"
"cn-qingdao","windows","vpc","true","ecs.sn1.3xlarge","7.19","580.16","2072.0","2072.0","21134.4","34809.6","37296.0","49728.0","62160.0"
"cn-qingdao","windows","vpc","true","ecs.n1.3xlarge","5.39","434.56","1552.0","1552.0","15830.4","26073.6","27936.0","37248.0","46560.0"
"cn-qingdao","windows","vpc","true","ecs.sn2.3xlarge","9.64","640.64","2288.0","2288.0","23337.6","38438.4","41184.0","54912.0","68640.0"
"cn-qingdao","windows","vpc","true","ecs.n2.3xlarge","8.17","658.56","2352.0","2352.0","23990.4","39513.6","42336.0","56448.0","70560.0"
"cn-qingdao","windows","vpc","true","ecs.e3.3xlarge","13.83","1115.52","3984.0","3984.0","40636.8","66931.2","71712.0","95616.0","119520.0"
"cn-qingdao","windows","vpc","true","ecs.sn1.7xlarge","14.39","1160.32","4144.0","4144.0","42268.8","69619.2","74592.0","99456.0","124320.0"
"cn-qingdao","windows","vpc","true","ecs.n1.7xlarge","10.78","869.12","3104.0","3104.0","31660.8","52147.2","55872.0","74496.0","93120.0"
"cn-qingdao","windows","vpc","true","ecs.sn2.7xlarge","19.28","1281.28","4576.0","4576.0","46675.2","76876.8","82368.0","109824.0","137280.0"
"cn-qingdao","windows","vpc","true","ecs.n2.7xlarge","16.32","1317.12","4704.0","4704.0","47980.8","79027.2","84672.0","112896.0","141120.0"
"cn-qingdao","windows","vpc","true","ecs.e3.7xlarge","27.67","2231.04","7968.0","7968.0","81273.6","133862.4","143424.0","191232.0","239040.0"
"cn-qingdao","windows","vpc","true","ecs.sn2.13xlarge","33.5","2242.24","8008.0","8008.0","81681.6","134534.4","144144.0","192192.0","240240.0"
"cn-qingdao","windows","classic","true","ecs.n1.tiny","0.15","12.04","43.0","43.0","438.6","722.4","774.0","1032.0","1290.0"
"cn-qingdao","windows","classic","true","ecs.n1.small","0.28","22.4","80.0","80.0","816.0","1344.0","1440.0","1920.0","2400.0"
"cn-qingdao","windows","classic","true","ecs.n2.small","0.49","39.48","141.0","141.0","1438.2","2368.8","2538.0","3384.0","4230.0"
"cn-qingdao","windows","classic","true","ecs.e3.small","0.86","69.72","249.0","249.0","2539.8","4183.2","4482.0","5976.0","7470.0"
"cn-qingdao","windows","classic","true","ecs.sn1.medium","0.9","72.52","259.0","259.0","2641.8","4351.2","4662.0","6216.0","7770.0"
"cn-qingdao","windows","classic","true","ecs.n1.medium","0.65","52.64","188.0","188.0","1917.6","3158.4","3384.0","4512.0","5640.0"
"cn-qingdao","windows","classic","true","ecs.n2.medium","1.02","82.32","294.0","294.0","2998.8","4939.2","5292.0","7056.0","8820.0"
"cn-qingdao","windows","classic","true","ecs.sn2.medium","1.2","80.08","286.0","286.0","2917.2","4804.8","5148.0","6864.0","8580.0"
"cn-qingdao","windows","classic","true","ecs.e3.medium","1.73","139.44","498.0","498.0","5079.6","8366.4","8964.0","11952.0","14940.0"
"cn-qingdao","windows","classic","true","ecs.n1.large","1.35","108.64","388.0","388.0","3957.6","6518.4","6984.0","9312.0","11640.0"
"cn-qingdao","windows","classic","true","ecs.sn1.large","1.8","145.04","518.0","518.0","5283.6","8702.4","9324.0","12432.0","15540.0"
"cn-qingdao","windows","classic","true","ecs.sn2.large","2.41","160.16","572.0","572.0","5834.4","9609.6","10296.0","13728.0","17160.0"
"cn-qingdao","windows","classic","true","ecs.n2.large","2.04","164.64","588.0","588.0","5997.6","9878.4","10584.0","14112.0","17640.0"
"cn-qingdao","windows","classic","true","ecs.e3.large","3.46","278.88","996.0","996.0","10159.2","16732.8","17928.0","23904.0","29880.0"
"cn-qingdao","windows","classic","true","ecs.n1.xlarge","2.69","217.28","776.0","776.0","7915.2","13036.8","13968.0","18624.0","23280.0"
"cn-qingdao","windows","classic","true","ecs.sn1.xlarge","3.6","290.08","1036.0","1036.0","10567.2","17404.8","18648.0","24864.0","31080.0"
"cn-qingdao","windows","classic","true","ecs.sn2.xlarge","4.82","320.32","1144.0","1144.0","11668.8","19219.2","20592.0","27456.0","34320.0"
"cn-qingdao","windows","classic","true","ecs.n2.xlarge","4.08","329.28","1176.0","1176.0","11995.2","19756.8","21168.0","28224.0","35280.0"
"cn-qingdao","windows","classic","true","ecs.e3.xlarge","6.92","557.76","1992.0","1992.0","20318.4","33465.6","35856.0","47808.0","59760.0"
"cn-qingdao","windows","classic","true","ecs.n1.3xlarge","5.39","434.56","1552.0","1552.0","15830.4","26073.6","27936.0","37248.0","46560.0"
"cn-qingdao","windows","classic","true","ecs.sn1.3xlarge","7.19","580.16","2072.0","2072.0","21134.4","34809.6","37296.0","49728.0","62160.0"
"cn-qingdao","windows","classic","true","ecs.sn2.3xlarge","9.64","640.64","2288.0","2288.0","23337.6","38438.4","41184.0","54912.0","68640.0"
"cn-qingdao","windows","classic","true","ecs.n2.3xlarge","8.17","658.56","2352.0","2352.0","23990.4","39513.6","42336.0","56448.0","70560.0"
"cn-qingdao","windows","classic","true","ecs.e3.3xlarge","13.83","1115.52","3984.0","3984.0","40636.8","66931.2","71712.0","95616.0","119520.0"
"cn-qingdao","windows","classic","true","ecs.sn1.7xlarge","14.39","1160.32","4144.0","4144.0","42268.8","69619.2","74592.0","99456.0","124320.0"
"cn-qingdao","windows","classic","true","ecs.n1.7xlarge","10.78","869.12","3104.0","3104.0","31660.8","52147.2","55872.0","74496.0","93120.0"
"cn-qingdao","windows","classic","true","ecs.n2.7xlarge","16.32","1317.12","4704.0","4704.0","47980.8","79027.2","84672.0","112896.0","141120.0"
"cn-qingdao","windows","classic","true","ecs.sn2.7xlarge","19.28","1281.28","4576.0","4576.0","46675.2","76876.8","82368.0","109824.0","137280.0"
"cn-qingdao","windows","classic","true","ecs.e3.7xlarge","27.67","2231.04","7968.0","7968.0","81273.6","133862.4","143424.0","191232.0","239040.0"
"cn-qingdao","windows","classic","true","ecs.sn2.13xlarge","33.5","2242.24","8008.0","8008.0","81681.6","134534.4","144144.0","192192.0","240240.0"
"cn-beijing","windows","vpc","true","ecs.t5-lc2m1.nano","0.063","5.04","18.0","17.1","162.0","259.2","291.6","311.04","324.0"
"cn-beijing","windows","vpc","true","ecs.t5-lc1m1.small","0.083","6.72","24.0","22.8","216.0","345.6","388.8","414.72","432.0"
"cn-beijing","windows","vpc","true","ecs.t5-lc1m2.small","0.167","13.44","48.0","45.6","432.0","691.2","777.6","829.44","864.0"
"cn-beijing","windows","vpc","true","ecs.t5-c1m1.large","0.29","23.24","83.0","78.85","747.0","1195.2","1344.6","1434.24","1494.0"
"cn-beijing","windows","vpc","true","ecs.ic5.large","0.59","47.6","170.0","170.0","1734.0","2856.0","3366.0","3672.0","3876.0"
"cn-beijing","windows","vpc","true","ecs.t5-lc1m2.large","0.333","26.88","96.0","91.2","864.0","1382.4","1555.2","1658.88","1728.0"
"cn-beijing","windows","vpc","true","ecs.t5-c1m2.large","0.4","32.48","116.0","110.2","1044.0","1670.4","1879.2","2004.48","2088.0"
"cn-beijing","windows","vpc","true","ecs.c5.large","0.62","50.12","179.0","179.0","1825.8","3007.2","3544.2","3866.4","3973.8"
"cn-beijing","windows","vpc","true","ecs.hfc5.large","0.87","70.28","251.0","251.0","2499.96","3975.84","4518.0","4819.2","4969.8"
"cn-beijing","windows","vpc","true","ecs.t5-lc1m4.large","0.55","44.52","159.0","151.05","1431.0","2289.6","2575.8","2747.52","2862.0"
"cn-beijing","windows","vpc","true","ecs.t5-c1m4.large","0.63","50.4","180.0","171.0","1620.0","2592.0","2916.0","3110.4","3240.0"
"cn-beijing","windows","vpc","true","ecs.g5.large","0.89","71.4","255.0","242.25","2295.0","3672.0","4131.0","4406.4","4590.0"
"cn-beijing","windows","vpc","true","ecs.hfg5.large","1.15","92.96","332.0","332.0","3227.04","5179.2","5856.48","6215.04","6374.4"
"cn-beijing","windows","vpc","true","ecs.r5.large","1.13","91.28","326.0","309.7","2934.0","4694.4","5281.2","5633.28","5868.0"
"cn-beijing","windows","vpc","true","ecs.t5-c1m1.xlarge","0.58","46.76","167.0","158.65","1503.0","2404.8","2705.4","2885.76","3006.0"
"cn-beijing","windows","vpc","true","ecs.ic5.xlarge","1.18","95.2","340.0","340.0","3468.0","5712.0","6732.0","7344.0","7752.0"
"cn-beijing","windows","vpc","true","ecs.t5-c1m2.xlarge","0.8","64.68","231.0","219.45","2079.0","3326.4","3742.2","3991.68","4158.0"
"cn-beijing","windows","vpc","true","ecs.c5.xlarge","1.24","100.24","358.0","358.0","3651.6","6014.4","7088.4","7732.8","7947.6"
"cn-beijing","windows","vpc","true","ecs.hfc5.xlarge","1.74","140.56","502.0","502.0","4999.92","7951.68","9036.0","9638.4","9939.6"
"cn-beijing","windows","vpc","true","ecs.t5-c1m4.xlarge","1.25","100.8","360.0","342.0","3240.0","5184.0","5832.0","6220.8","6480.0"
"cn-beijing","windows","vpc","true","ecs.g5.xlarge","1.77","142.8","510.0","484.5","4590.0","7344.0","8262.0","8812.8","9180.0"
"cn-beijing","windows","vpc","true","ecs.hfg5.xlarge","2.31","185.92","664.0","664.0","6454.08","10358.4","11712.96","12430.08","12748.8"
"cn-beijing","windows","vpc","true","ecs.i2.xlarge","3.49","281.12","1004.0","953.8","9036.0","14457.6","16264.8","17349.12","18072.0"
"cn-beijing","windows","vpc","true","ecs.r5.xlarge","2.26","182.56","652.0","619.4","5868.0","9388.8","10562.4","11266.56","11736.0"
"cn-beijing","windows","vpc","true","ecs.t5-c1m1.2xlarge","1.16","93.24","333.0","316.35","2997.0","4795.2","5394.6","5754.24","5994.0"
"cn-beijing","windows","vpc","true","ecs.ic5.2xlarge","2.36","190.4","680.0","680.0","6936.0","11424.0","13464.0","14688.0","15504.0"
"cn-beijing","windows","vpc","true","ecs.t5-c1m2.2xlarge","1.6","129.36","462.0","438.9","4158.0","6652.8","7484.4","7983.36","8316.0"
"cn-beijing","windows","vpc","true","ecs.c5.2xlarge","2.49","200.48","716.0","716.0","7303.2","12028.8","14176.8","15465.6","15895.2"
"cn-beijing","windows","vpc","true","ecs.hfc5.2xlarge","3.49","281.12","1004.0","1004.0","9999.84","15903.36","18072.0","19276.8","19879.2"
"cn-beijing","windows","vpc","true","ecs.t5-c1m4.2xlarge","2.5","201.6","720.0","684.0","6480.0","10368.0","11664.0","12441.6","12960.0"
"cn-beijing","windows","vpc","true","ecs.ebmhfg5.2xlarge","5.53","446.32","1594.0","1594.0","15493.68","24866.4","28118.16","29839.68","30604.8"
"cn-beijing","windows","vpc","true","ecs.g5.2xlarge","3.54","285.6","1020.0","969.0","9180.0","14688.0","16524.0","17625.6","18360.0"
"cn-beijing","windows","vpc","true","ecs.hfg5.2xlarge","4.61","371.84","1328.0","1328.0","12908.16","20716.8","23425.92","24860.16","25497.6"
"cn-beijing","windows","vpc","true","ecs.i2.2xlarge","6.97","562.24","2008.0","1907.6","18072.0","28915.2","32529.6","34698.24","36144.0"
"cn-beijing","windows","vpc","true","ecs.r5.2xlarge","4.53","365.12","1304.0","1238.8","11736.0","18777.6","21124.8","22533.12","23472.0"
"cn-beijing","windows","vpc","true","ecs.ic5.3xlarge","3.54","285.6","1020.0","1020.0","10404.0","17136.0","20196.0","22032.0","23256.0"
"cn-beijing","windows","vpc","true","ecs.c5.3xlarge","3.73","300.72","1074.0","1074.0","10954.8","18043.2","21265.2","23198.4","23842.8"
"cn-beijing","windows","vpc","true","ecs.hfc5.3xlarge","5.23","421.68","1506.0","1506.0","14999.76","23855.04","27108.0","28915.2","29818.8"
"cn-beijing","windows","vpc","true","ecs.g5.3xlarge","5.31","428.4","1530.0","1453.5","13770.0","22032.0","24786.0","26438.4","27540.0"
"cn-beijing","windows","vpc","true","ecs.hfg5.3xlarge","6.92","557.76","1992.0","1992.0","19362.24","31075.2","35138.88","37290.24","38246.4"
"cn-beijing","windows","vpc","true","ecs.r5.3xlarge","6.79","547.68","1956.0","1858.2","17604.0","28166.4","31687.2","33799.68","35208.0"
"cn-beijing","windows","vpc","true","ecs.t5-c1m1.4xlarge","2.31","186.48","666.0","632.7","5994.0","9590.4","10789.2","11508.48","11988.0"
"cn-beijing","windows","vpc","true","ecs.ic5.4xlarge","4.72","380.8","1360.0","1360.0","13872.0","22848.0","26928.0","29376.0","31008.0"
"cn-beijing","windows","vpc","true","ecs.t5-c1m2.4xlarge","3.21","258.72","924.0","877.8","8316.0","13305.6","14968.8","15966.72","16632.0"
"cn-beijing","windows","vpc","true","ecs.c5.4xlarge","4.97","400.96","1432.0","1432.0","14606.4","24057.6","28353.6","30931.2","31790.4"
"cn-beijing","windows","vpc","true","ecs.hfc5.4xlarge","6.97","562.24","2008.0","2008.0","19999.68","31806.72","36144.0","38553.6","39758.4"
"cn-beijing","windows","vpc","true","ecs.g5.4xlarge","7.08","571.2","2040.0","1938.0","18360.0","29376.0","33048.0","35251.2","36720.0"
"cn-beijing","windows","vpc","true","ecs.hfg5.4xlarge","9.22","743.68","2656.0","2656.0","25816.32","41433.6","46851.84","49720.32","50995.2"
"cn-beijing","windows","vpc","true","ecs.i2.4xlarge","13.94","1124.48","4016.0","3815.2","36144.0","57830.4","65059.2","69396.48","72288.0"
"cn-beijing","windows","vpc","true","ecs.r5.4xlarge","9.06","730.24","2608.0","2477.6","23472.0","37555.2","42249.6","45066.24","46944.0"
"cn-beijing","windows","vpc","true","ecs.c5.6xlarge","7.46","601.44","2148.0","2148.0","21909.6","36086.4","42530.4","46396.8","47685.6"
"cn-beijing","windows","vpc","true","ecs.hfc5.6xlarge","10.46","843.36","3012.0","3012.0","29999.52","47710.08","54216.0","57830.4","59637.6"
"cn-beijing","windows","vpc","true","ecs.g5.6xlarge","10.63","856.8","3060.0","2907.0","27540.0","44064.0","49572.0","52876.8","55080.0"
"cn-beijing","windows","vpc","true","ecs.hfg5.6xlarge","13.83","1115.52","3984.0","3984.0","38724.48","62150.4","70277.76","74580.48","76492.8"
"cn-beijing","windows","vpc","true","ecs.r5.6xlarge","13.58","1095.36","3912.0","3716.4","35208.0","56332.8","63374.4","67599.36","70416.0"
"cn-beijing","windows","vpc","true","ecs.c5.8xlarge","9.94","801.92","2864.0","2864.0","29212.8","48115.2","56707.2","61862.4","63580.8"
"cn-beijing","windows","vpc","true","ecs.ebmc4.8xlarge","9.84","882.0","3150.0","3150.0","32130.0","52920.0","62370.0","68040.0","71820.0"
"cn-beijing","windows","vpc","true","ecs.hfc5.8xlarge","13.94","1124.48","4016.0","4016.0","39999.36","63613.44","72288.0","77107.2","79516.8"
"cn-beijing","windows","vpc","true","ecs.g5.8xlarge","14.17","1142.4","4080.0","3876.0","36720.0","58752.0","66096.0","70502.4","73440.0"
